terminated,mgrChurn,gender,minority,flsaType,seniority,age
0,1,1,0,1,2.39,36.4
0,1,1,0,1,0.13,21.5
0,1,1,0,1,0.97,30.8
0,1,1,0,1,2.22,35.2
0,0,1,0,1,5.17,33.2
0,0,1,0,1,3.30,61.5
0,0,1,0,1,0.38,40.5
0,0,1,0,1,3.85,33.3
0,1,1,0,1,1.07,31.0
0,0,1,0,1,1.32,57.7
0,0,1,0,1,1.24,30.2
1,1,1,0,1,0.57,60.1
1,1,1,0,1,0.36,32.3
1,1,1,0,1,0.55,27.6
1,1,1,0,1,0.34,21.8
1,0,1,0,1,0.44,20.0
1,0,1,0,1,0.42,48.8
1,1,1,0,1,0.15,26.5
1,1,1,0,1,1.80,30.1
1,1,1,0,1,0.19,43.7
1,1,1,0,1,1.76,24.5
1,0,1,0,1,1.05,28.9
1,0,1,0,1,0.36,46.2
1,0,1,0,1,2.28,49.0
1,0,1,0,1,3.73,39.3
1,0,1,0,1,2.16,32.7
1,0,1,0,1,1.57,34.7
1,1,1,0,1,2.11,59.4
1,0,1,0,1,0.30,32.7
1,0,1,0,1,0.84,27.1
1,0,1,0,1,0.05,44.3
1,0,1,0,1,1.01,51.3
1,0,1,0,1,0.44,37.8
1,0,1,0,1,0.19,61.2
1,0,1,0,1,1.13,57.1
1,0,1,0,1,1.05,25.6
1,0,1,0,1,1.15,61.0
1,0,1,0,1,0.38,33.1
1,0,1,0,1,3.06,24.0
1,0,1,0,1,1.01,24.7
1,0,1,0,1,0.95,53.6
1,0,1,0,1,0.44,29.1
1,0,1,0,1,2.16,42.1
1,0,1,0,1,1.34,61.0
1,1,1,0,1,0.25,48.5
1,0,1,0,1,0.09,38.6
1,0,1,0,1,0.07,57.8
1,1,1,0,1,0.15,32.6
1,1,1,0,1,8.26,35.0
1,0,1,0,1,0.17,51.1
1,0,1,0,1,0.67,44.0
1,0,1,0,1,1.20,49.3
1,0,1,0,1,0.44,24.4
1,0,1,0,1,2.21,46.2
1,1,1,0,1,0.48,27.4
1,0,1,0,1,2.95,60.7
1,1,1,0,1,0.32,33.1
1,0,1,0,1,0.92,50.8
1,1,1,0,1,0.30,33.1
1,1,1,0,1,0.38,45.9
1,1,1,0,1,0.28,45.8
1,0,1,0,1,3.49,46.8
1,1,1,0,1,0.40,34.1
1,0,1,0,1,0.04,27.7
1,1,1,0,1,2.24,26.3
1,0,1,0,1,0.27,42.3
1,1,1,0,1,2.81,28.0
1,0,1,0,1,1.07,49.5
1,0,1,0,1,0.05,24.1
1,0,1,0,1,0.17,55.2
1,0,1,0,1,3.41,52.0
1,1,1,0,1,0.25,64.0
1,0,1,0,1,4.41,62.0
1,0,1,0,1,1.49,22.7
1,1,1,0,1,0.34,46.7
1,0,1,0,1,0.27,53.4
1,1,1,0,1,1.70,45.1
1,0,1,0,1,0.30,48.7
1,0,1,0,1,1.24,49.3
1,0,1,0,1,1.45,45.3
1,0,1,0,1,1.65,46.2
1,0,1,0,1,0.05,41.3
1,1,1,0,1,1.24,35.0
1,1,1,0,1,-0.01,72.2
1,0,1,0,1,5.19,51.5
1,1,1,0,1,0.36,33.6
1,0,1,0,1,1.09,64.1
1,0,1,0,1,0.92,55.2
1,0,1,0,1,0.28,46.1
1,0,1,0,1,0.17,51.3
1,0,1,0,1,1.17,57.5
1,1,1,0,1,1.34,31.8
1,0,1,0,1,0.25,37.7
1,0,1,0,1,1.34,52.3
1,0,1,0,1,0.28,36.5
1,0,1,0,1,1.07,54.0
1,0,1,0,1,0.69,57.3
1,0,1,0,1,7.97,41.6
1,0,1,0,1,0.34,38.5
1,0,1,0,1,0.05,21.8
1,0,1,0,1,0.34,49.2
1,1,1,0,1,0.49,35.7
1,0,1,0,1,0.46,39.3
1,1,1,0,1,1.05,36.7
1,1,1,0,1,1.57,41.7
1,1,1,0,1,0.27,22.4
1,0,1,0,1,1.86,42.9
1,1,1,0,1,1.20,49.5
1,0,1,0,1,0.13,67.0
1,0,1,0,1,0.05,48.5
1,0,1,0,1,3.37,53.4
1,1,1,0,1,0.04,44.0
1,0,1,0,1,1.34,47.1
1,0,1,0,1,1.13,53.7
1,0,1,0,1,1.20,74.9
1,0,1,0,1,0.04,46.2
1,0,1,0,1,1.87,45.4
1,0,1,0,1,0.57,58.7
1,0,1,0,1,0.32,35.5
1,0,1,0,1,0.17,26.4
1,1,1,0,1,0.71,26.9
1,1,1,0,1,3.24,58.5
1,0,1,0,1,1.57,27.5
1,0,1,0,1,2.43,59.4
1,1,1,0,1,0.46,36.1
1,0,1,0,1,1.70,61.8
1,1,1,0,1,0.61,43.7
1,0,1,0,1,1.13,46.2
1,0,1,0,1,0.07,53.8
1,0,1,0,1,0.28,31.3
1,1,1,0,1,3.66,42.9
1,1,1,0,1,1.47,29.3
1,0,1,0,1,0.25,42.2
1,0,1,0,1,0.76,29.0
1,0,1,0,1,15.75,68.0
1,0,1,0,1,0.55,41.4
1,0,1,0,1,1.19,40.7
1,0,1,0,1,1.15,33.5
1,0,1,0,1,0.32,51.0
1,0,1,0,1,3.12,58.6
1,0,1,0,1,1.15,65.7
1,0,1,0,1,0.67,46.5
1,0,1,0,1,4.59,64.8
1,0,1,0,1,1.38,47.9
1,0,1,0,1,1.17,47.2
1,0,1,0,1,1.95,51.3
1,1,1,0,1,0.18,34.3
1,1,1,0,1,1.30,27.7
1,0,1,0,1,0.05,32.7
1,0,1,0,1,2.87,47.7
1,0,1,0,1,6.97,40.2
1,0,1,0,1,1.28,52.7
1,0,1,0,1,1.51,44.1
1,0,1,0,1,2.55,64.3
1,0,1,0,1,1.19,53.1
1,0,1,0,1,0.94,58.8
1,0,1,0,1,0.99,52.7
1,0,1,0,1,0.78,34.9
1,0,1,0,1,2.20,33.1
1,0,1,0,1,2.20,31.9
1,0,1,0,1,-0.01,49.5
1,0,1,0,1,3.81,64.9
0,0,0,0,1,3.87,45.4
0,1,0,0,1,0.49,31.2
0,1,0,0,1,0.94,46.6
0,0,0,0,1,1.76,20.8
0,1,0,0,1,2.14,39.7
0,0,0,0,1,0.63,26.5
0,1,0,0,1,0.55,21.8
0,0,0,0,1,0.07,20.6
0,0,0,0,1,3.10,28.8
0,0,0,0,1,1.76,26.1
0,1,0,0,1,2.92,25.1
0,1,0,0,1,1.01,32.5
0,0,0,0,1,0.25,30.2
0,1,0,0,1,10.50,66.0
0,0,0,0,1,1.99,28.7
0,1,0,0,1,17.13,61.6
0,0,0,0,1,0.30,50.6
0,0,0,0,1,2.41,42.4
0,0,0,0,1,0.65,22.2
0,1,0,0,1,0.48,24.6
0,0,0,0,1,1.20,31.8
0,0,0,0,1,0.55,23.7
0,0,0,0,1,0.67,43.7
0,0,0,0,1,1.60,35.3
0,1,0,0,1,2.74,38.7
0,0,0,0,1,15.17,48.0
0,0,0,0,1,11.25,42.3
0,0,0,0,1,0.86,68.6
0,0,0,0,1,2.47,28.6
0,0,0,0,1,2.05,44.8
0,0,0,0,1,0.65,38.2
0,1,0,0,1,1.13,47.2
0,0,0,0,1,4.37,58.0
0,0,0,0,1,0.04,47.1
0,1,0,0,1,1.84,24.8
0,0,0,0,1,2.91,37.1
0,0,0,0,1,3.16,48.6
0,0,0,0,1,2.47,38.6
0,1,0,0,1,0.42,56.3
0,0,0,0,1,0.44,43.1
0,1,0,0,1,1.36,35.7
0,0,0,0,1,1.36,37.3
0,1,0,0,1,1.13,45.9
0,0,0,0,1,1.19,29.7
0,0,0,0,1,1.72,52.4
0,1,0,0,1,2.54,25.1
0,0,0,0,1,3.31,27.1
0,0,0,0,1,0.61,35.7
0,1,0,0,1,1.20,45.4
0,1,0,0,1,1.19,28.7
0,1,0,0,1,1.13,42.6
0,0,0,0,1,1.82,55.5
0,0,0,0,1,1.82,33.1
0,0,0,0,1,1.11,47.0
0,0,0,0,1,2.37,27.1
0,1,0,0,1,0.55,32.7
0,1,0,0,1,7.57,52.6
0,1,0,0,1,1.36,32.8
0,1,0,0,1,0.78,46.6
0,0,0,0,1,0.74,25.0
0,0,0,0,1,3.60,52.4
0,0,0,0,1,1.01,39.4
0,0,0,0,1,2.87,46.1
0,1,0,0,1,1.09,31.7
0,1,0,0,1,1.87,52.6
0,0,0,0,1,2.22,38.2
0,0,0,0,1,5.61,43.8
0,0,0,0,1,0.73,29.6
0,0,0,0,1,0.95,43.9
0,0,0,0,1,1.11,49.6
0,1,0,0,1,0.63,63.0
0,0,0,0,1,1.34,37.0
0,1,0,0,1,0.42,37.3
0,0,0,0,1,3.56,48.6
0,0,0,0,1,0.21,52.3
0,0,0,0,1,0.32,27.3
0,0,0,0,1,0.99,40.6
0,0,0,0,1,1.17,46.5
0,0,0,0,1,1.45,36.7
0,1,0,0,1,2.33,32.6
0,0,0,0,1,1.82,54.6
0,1,0,0,1,0.30,54.6
0,0,0,0,1,1.15,37.0
0,1,0,0,1,1.80,26.5
0,0,0,0,1,2.28,57.0
0,1,0,0,1,1.26,49.3
0,1,0,0,1,4.12,62.5
0,1,0,0,1,0.76,40.2
0,0,0,0,1,1.05,29.4
0,0,0,0,1,7.55,39.4
0,1,0,0,1,7.55,38.8
0,0,0,0,1,0.42,45.1
0,0,0,0,1,0.74,58.4
0,0,0,0,1,3.27,43.5
0,0,0,0,1,1.65,45.8
0,0,0,0,1,2.22,37.2
0,1,0,0,1,0.49,31.2
0,1,0,0,1,1.74,33.1
0,0,0,0,1,1.72,27.5
0,0,0,0,1,2.45,31.7
0,1,0,0,1,0.17,62.7
0,0,0,0,1,0.28,52.7
0,0,0,0,1,1.28,29.6
0,1,0,0,1,0.44,26.5
0,0,0,0,1,1.26,36.6
0,0,0,0,1,19.55,53.2
0,1,0,0,1,1.26,38.8
0,1,0,0,1,0.34,52.8
0,0,0,0,1,1.15,26.9
0,0,0,0,1,1.63,42.5
0,0,0,0,1,1.32,29.6
0,0,0,0,1,1.47,46.3
0,0,0,0,1,1.55,54.1
0,0,0,0,1,2.41,38.3
0,0,0,0,1,1.57,40.2
0,0,0,0,1,0.25,49.1
0,0,0,0,1,3.41,48.1
0,0,0,0,1,1.57,40.0
0,0,0,0,1,6.78,33.1
0,1,0,0,1,2.81,57.9
0,1,0,0,1,0.74,62.4
0,1,0,0,1,2.14,47.1
0,0,0,0,1,0.36,23.8
0,1,0,0,1,0.44,43.5
0,0,0,0,1,4.59,59.9
0,0,0,0,1,0.38,39.2
0,0,0,0,1,1.51,38.2
0,0,0,0,1,1.70,48.2
0,1,0,0,1,1.03,52.3
0,1,0,0,1,3.98,39.6
0,0,0,0,1,2.16,49.5
0,1,0,0,1,1.17,30.8
0,1,0,0,1,1.36,46.7
0,1,0,0,1,1.49,38.2
0,0,0,0,1,1.24,37.3
0,0,0,0,1,0.13,37.1
0,1,0,0,1,0.25,50.7
0,0,0,0,1,-0.01,28.2
0,0,0,0,1,0.90,26.9
0,1,0,0,1,0.07,27.8
0,0,0,0,1,0.63,55.3
0,0,0,0,1,1.36,45.8
0,1,0,0,1,1.89,40.6
0,1,0,0,1,0.99,53.1
0,1,0,0,1,0.97,35.3
0,0,0,0,1,0.17,27.7
0,0,0,0,1,0.63,43.9
0,0,0,0,1,0.27,35.3
0,0,0,0,1,1.53,48.7
0,1,0,0,1,1.86,52.3
0,0,0,0,1,2.57,45.0
0,0,0,0,1,2.33,46.6
0,0,0,0,1,1.51,53.4
0,0,0,0,1,-0.01,38.5
0,1,0,0,1,1.57,39.0
0,0,0,0,1,1.30,25.5
0,1,0,0,1,0.30,48.3
0,0,0,0,1,2.76,34.3
0,0,0,0,1,1.70,30.9
0,1,0,0,1,2.39,63.0
0,1,0,0,1,1.20,43.1
0,1,0,0,1,2.99,64.0
0,1,0,0,1,1.36,36.1
0,1,0,0,1,0.15,58.5
0,0,0,0,1,0.21,44.8
0,1,0,0,1,0.21,46.9
0,1,0,0,1,1.28,31.4
0,0,0,0,1,2.99,30.9
0,0,0,0,1,0.27,53.5
0,1,0,0,1,0.28,42.4
0,1,0,0,1,0.44,63.1
0,0,0,0,1,0.07,32.2
0,1,0,0,1,0.04,45.3
0,1,0,0,1,0.07,52.7
0,0,0,0,1,2.32,34.5
0,0,0,0,1,0.53,26.6
0,0,0,0,1,0.69,43.4
0,1,0,0,1,1.38,30.0
0,0,0,0,1,0.49,42.1
0,0,0,0,1,0.78,21.5
0,0,0,0,1,1.36,29.5
0,0,0,0,1,1.51,49.0
0,1,0,0,1,1.51,55.2
0,0,0,0,1,1.24,30.1
0,0,0,0,1,0.92,53.8
0,1,0,0,1,0.49,46.2
0,1,0,0,1,1.60,48.2
0,1,0,0,1,1.72,55.9
0,0,0,0,1,1.26,52.9
0,0,0,0,1,6.65,39.3
0,1,0,0,1,2.60,72.1
0,0,0,0,1,1.63,62.3
0,0,0,0,1,1.78,37.8
0,0,0,0,1,2.55,54.7
0,1,0,0,1,1.66,29.9
0,0,0,0,1,2.24,27.8
0,0,0,0,1,0.97,38.0
0,0,0,0,1,0.67,45.1
0,0,0,0,1,1.09,47.1
0,1,0,0,1,1.03,42.2
0,0,0,0,1,0.42,34.2
0,0,0,0,1,0.11,23.3
0,0,0,0,1,3.60,38.5
0,0,0,0,1,1.84,39.9
0,0,0,0,1,9.98,49.4
0,0,0,0,1,2.18,41.0
0,1,0,0,1,0.30,33.1
0,0,0,0,1,0.32,42.0
0,1,0,0,1,4.23,49.2
0,0,0,0,1,1.03,42.2
0,0,0,0,1,0.09,22.9
0,1,0,0,1,12.33,51.3
0,0,0,0,1,1.28,27.8
0,1,0,0,1,0.74,47.1
0,0,0,0,1,2.04,42.2
0,0,0,0,1,24.20,57.8
0,1,0,0,1,0.05,41.9
0,1,0,0,1,0.86,37.1
0,0,0,0,1,1.55,46.3
0,0,0,0,1,0.78,37.3
0,0,0,0,1,1.07,28.9
0,0,0,0,1,1.59,55.8
0,0,0,0,1,0.28,24.0
0,0,0,0,1,1.60,39.2
0,0,0,0,1,1.38,35.4
0,0,0,0,1,1.13,37.7
0,0,0,0,1,2.85,34.7
0,0,0,0,1,1.40,45.1
0,0,0,0,1,0.07,23.6
0,0,0,0,1,0.95,33.6
0,0,0,0,1,0.53,30.1
0,1,0,0,1,6.59,53.4
0,1,0,0,1,0.04,38.7
0,1,0,0,1,2.32,40.2
0,0,0,0,1,0.32,46.1
0,1,0,0,1,0.76,56.2
0,0,0,0,1,1.38,29.7
0,1,0,0,1,1.82,45.1
0,1,0,0,1,2.90,37.9
0,0,0,0,1,1.34,46.7
0,0,0,0,1,4.69,47.1
0,0,0,0,1,0.53,23.3
0,0,0,0,1,0.74,37.5
0,1,0,0,1,0.44,26.7
0,1,0,0,1,0.17,51.1
0,1,0,0,1,1.89,35.5
0,1,0,0,1,1.42,50.8
0,0,0,0,1,1.20,49.1
0,0,0,0,1,1.42,39.3
0,0,0,0,1,1.97,27.2
0,0,0,0,1,4.59,42.6
0,1,0,0,1,1.87,27.7
0,0,0,0,1,2.25,38.5
0,1,0,0,1,1.01,56.5
0,0,0,0,1,3.04,50.0
0,0,0,0,1,1.47,46.0
0,0,0,0,1,0.30,33.7
0,0,0,0,1,0.11,24.6
0,0,0,0,1,3.39,32.7
0,0,0,0,1,1.36,28.7
0,0,0,0,1,1.36,33.1
0,0,0,0,1,1.74,41.0
0,1,0,0,1,0.40,43.3
0,0,0,0,1,4.59,62.4
0,0,0,0,1,1.66,28.7
0,0,0,0,1,0.63,26.9
0,1,0,0,1,0.71,42.3
0,0,0,0,1,4.51,33.7
0,0,0,0,1,1.66,35.7
0,0,0,0,1,0.21,34.4
0,1,0,0,1,1.20,21.3
0,1,0,0,1,0.21,45.1
0,0,0,0,1,0.05,35.6
0,0,0,0,1,1.09,38.8
0,0,0,0,1,1.89,48.4
0,1,0,0,1,0.21,58.6
0,1,0,0,1,1.84,63.4
0,0,0,0,1,2.16,47.4
0,0,0,0,1,1.51,43.2
0,0,0,0,1,2.16,46.5
0,0,0,0,1,2.91,31.9
0,1,0,0,1,0.21,32.9
0,1,0,0,1,0.34,31.1
0,0,0,0,1,0.13,47.9
0,1,0,0,1,2.39,44.3
0,0,0,0,1,3.68,31.9
0,0,0,0,1,0.92,38.7
0,1,0,0,1,0.92,38.3
0,1,0,0,1,12.45,63.2
0,1,0,0,1,1.60,57.9
0,1,0,0,1,1.42,40.3
0,0,0,0,1,0.15,23.8
0,1,0,0,1,1.17,26.4
0,0,0,0,1,0.30,35.8
0,0,0,0,1,1.05,57.7
0,0,0,0,1,0.71,34.0
0,0,0,0,1,1.01,54.8
0,1,0,0,1,1.99,46.1
0,0,0,0,1,0.21,32.3
0,1,0,0,1,4.50,57.0
0,1,0,0,1,0.04,66.2
0,0,0,0,1,1.03,52.6
0,0,0,0,1,1.60,38.3
0,1,0,0,1,0.30,27.0
0,0,0,0,1,1.40,47.1
0,0,0,0,1,5.15,53.1
0,0,0,0,1,2.24,54.4
0,0,0,0,1,6.46,42.1
0,0,0,0,1,1.24,46.9
0,0,0,0,1,1.59,19.9
0,0,0,0,1,4.00,31.4
0,0,0,0,1,2.24,47.1
0,0,0,0,1,1.86,53.1
0,0,0,0,1,0.21,44.5
0,0,0,0,1,4.00,63.0
0,0,0,0,1,2.28,64.2
0,0,0,0,1,0.27,23.5
0,0,0,0,1,0.74,29.0
0,0,0,0,1,1.55,35.5
0,0,0,0,1,3.11,40.7
0,0,0,0,1,0.97,50.2
0,0,0,0,1,1.74,33.4
0,1,0,0,1,1.47,35.1
0,0,0,0,1,1.24,41.3
0,0,0,0,1,0.11,27.6
0,0,0,0,1,-0.01,61.5
0,0,0,0,1,1.53,47.2
0,0,0,0,1,0.74,39.4
0,0,0,0,1,2.70,39.2
0,1,0,0,1,0.82,30.5
0,0,0,0,1,0.65,27.7
0,0,0,0,1,0.42,35.8
0,0,0,0,1,2.11,32.4
0,1,0,0,1,1.65,35.0
0,0,0,0,1,1.47,40.2
0,0,0,0,1,0.17,48.3
0,0,0,0,1,1.65,50.3
0,1,0,0,1,0.74,47.4
0,0,0,0,1,0.21,35.5
0,0,0,0,1,2.83,52.0
0,0,0,0,1,8.22,58.1
1,1,0,0,1,0.36,27.7
1,0,0,0,1,0.25,47.8
1,1,0,0,1,0.97,30.5
1,0,0,0,1,0.13,21.3
1,0,0,0,1,0.27,52.6
1,0,0,0,1,1.34,25.3
1,0,0,0,1,0.38,54.9
1,1,0,0,1,0.46,22.3
1,0,0,0,1,0.55,21.5
1,0,0,0,1,1.57,38.9
1,0,0,0,1,1.55,30.1
1,0,0,0,1,1.95,41.5
1,0,0,0,1,2.41,37.7
1,0,0,0,1,3.75,39.3
1,0,0,0,1,0.94,26.5
1,0,0,0,1,2.03,46.3
1,0,0,0,1,2.22,38.6
1,0,0,0,1,0.44,25.3
1,0,0,0,1,1.74,36.5
1,0,0,0,1,1.51,69.7
1,0,0,0,1,3.50,61.2
1,0,0,0,1,2.43,30.7
1,0,0,0,1,1.60,41.3
1,1,0,0,1,1.45,48.2
1,0,0,0,1,1.57,54.2
1,1,0,0,1,0.92,28.4
1,0,0,0,1,0.34,59.3
1,1,0,0,1,0.69,31.1
1,0,0,0,1,0.73,27.5
1,0,0,0,1,-0.01,53.2
1,0,0,0,1,0.21,35.5
1,1,0,0,1,0.15,35.3
1,0,0,0,1,1.26,39.3
1,0,0,0,1,1.42,37.0
1,0,0,0,1,0.53,59.3
1,1,0,0,1,0.05,39.7
1,0,0,0,1,0.25,37.3
1,1,0,0,1,1.13,31.4
1,1,0,0,1,1.43,59.7
1,0,0,0,1,1.82,41.7
1,1,0,0,1,0.05,59.4
1,1,0,0,1,2.20,62.4
1,0,0,0,1,0.15,30.0
1,1,0,0,1,0.59,54.4
1,0,0,0,1,0.74,28.8
1,1,0,0,1,1.31,63.1
1,0,0,0,1,1.80,44.2
1,0,0,0,1,2.58,52.1
1,1,0,0,1,0.05,34.1
1,1,0,0,1,0.92,50.9
1,1,0,0,1,0.55,33.2
1,1,0,0,1,2.45,57.4
1,1,0,0,1,0.17,26.4
1,0,0,0,1,0.82,58.5
1,1,0,0,1,1.95,51.1
1,1,0,0,1,0.84,51.1
1,0,0,0,1,0.48,67.0
1,0,0,0,1,1.84,48.3
1,0,0,0,1,0.21,40.2
1,0,0,0,1,1.40,40.8
1,1,0,0,1,2.03,59.9
1,0,0,0,1,1.72,52.6
1,1,0,0,1,1.19,51.0
1,1,0,0,1,2.97,34.2
1,0,0,0,1,0.40,39.2
1,0,0,0,1,0.73,24.0
1,0,0,0,1,1.17,30.3
1,0,0,0,1,0.19,49.6
1,1,0,0,1,1.07,51.2
1,0,0,0,1,0.17,34.2
1,1,0,0,1,0.67,64.1
1,0,0,0,1,0.07,29.4
1,1,0,0,1,1.05,23.1
1,0,0,0,1,0.48,39.4
1,0,0,0,1,0.19,29.5
1,1,0,0,1,0.34,28.9
1,0,0,0,1,0.05,58.6
1,1,0,0,1,0.67,34.7
1,0,0,0,1,1.33,56.6
1,0,0,0,1,0.34,45.4
1,0,0,0,1,0.19,25.5
1,1,0,0,1,1.01,30.8
1,0,0,0,1,0.30,30.0
1,0,0,0,1,0.32,50.2
1,1,0,0,1,0.17,38.8
1,0,0,0,1,0.09,48.9
1,0,0,0,1,1.36,29.6
1,1,0,0,1,0.25,29.1
1,1,0,0,1,0.51,40.7
1,1,0,0,1,0.07,51.5
1,0,0,0,1,3.13,54.1
1,0,0,0,1,1.24,39.2
1,0,0,0,1,0.28,59.4
1,0,0,0,1,0.97,63.4
1,0,0,0,1,-0.01,44.8
1,1,0,0,1,0.25,31.3
1,0,0,0,1,1.36,34.9
1,1,0,0,1,1.55,37.2
1,0,0,0,1,2.22,36.3
1,1,0,0,1,0.46,50.0
1,1,0,0,1,0.57,28.8
1,0,0,0,1,1.63,43.1
1,0,0,0,1,2.49,37.1
1,0,0,0,1,0.28,60.3
1,0,0,0,1,2.51,49.4
1,0,0,0,1,2.04,60.9
1,0,0,0,1,0.19,55.2
1,0,0,0,1,0.34,40.2
1,0,0,0,1,0.46,37.0
1,0,0,0,1,1.65,36.1
1,1,0,0,1,0.65,30.3
1,1,0,0,1,0.82,37.8
1,0,0,0,1,0.13,54.6
1,0,0,0,1,-0.01,69.4
1,1,0,0,1,0.25,37.5
1,0,0,0,1,0.09,39.4
1,0,0,0,1,0.32,60.1
1,0,0,0,1,0.84,62.8
1,0,0,0,1,2.20,49.1
1,0,0,0,1,0.53,43.9
1,0,0,0,1,0.30,40.0
1,0,0,0,1,0.32,27.6
1,0,0,0,1,1.45,38.2
1,1,0,0,1,3.47,50.2
1,0,0,0,1,2.18,37.3
1,1,0,0,1,0.44,33.7
1,1,0,0,1,1.28,52.2
1,0,0,0,1,0.21,63.8
1,0,0,0,1,0.74,42.8
1,0,0,0,1,0.63,46.0
1,0,0,0,1,0.11,37.8
1,0,0,0,1,3.81,29.6
1,0,0,0,1,2.28,22.7
1,0,0,0,1,0.95,38.5
1,0,0,0,1,3.58,27.9
1,0,0,0,1,0.97,32.4
1,0,0,0,1,0.82,35.6
1,0,0,0,1,0.30,38.0
